window_index,subject_id,target,X_DN_HistogramMode_5,X_DN_HistogramMode_10,X_CO_f1ecac,X_CO_FirstMin_ac,X_CO_HistogramAMI_even_2_5,X_CO_trev_1_num,X_MD_hrv_classic_pnn40,X_SB_BinaryStats_mean_longstretch1,X_SB_TransitionMatrix_3ac_sumdiagcov,X_PD_PeriodicityWang_th0_01,X_CO_Embed2_Dist_tau_d_expfit_meandiff,X_IN_AutoMutualInfoStats_40_gaussian_fmmi,X_FC_LocalSimple_mean1_tauresrat,X_DN_OutlierInclude_p_001_mdrmd,X_DN_OutlierInclude_n_001_mdrmd,X_SP_Summaries_welch_rect_area_5_1,X_SB_BinaryStats_diff_longstretch0,X_SB_MotifThree_quantile_hh,X_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,X_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,X_SP_Summaries_welch_rect_centroid,X_FC_LocalSimple_mean3_stderr,Y_DN_HistogramMode_5,Y_DN_HistogramMode_10,Y_CO_f1ecac,Y_CO_FirstMin_ac,Y_CO_HistogramAMI_even_2_5,Y_CO_trev_1_num,Y_MD_hrv_classic_pnn40,Y_SB_BinaryStats_mean_longstretch1,Y_SB_TransitionMatrix_3ac_sumdiagcov,Y_PD_PeriodicityWang_th0_01,Y_CO_Embed2_Dist_tau_d_expfit_meandiff,Y_IN_AutoMutualInfoStats_40_gaussian_fmmi,Y_FC_LocalSimple_mean1_tauresrat,Y_DN_OutlierInclude_p_001_mdrmd,Y_DN_OutlierInclude_n_001_mdrmd,Y_SP_Summaries_welch_rect_area_5_1,Y_SB_BinaryStats_diff_longstretch0,Y_SB_MotifThree_quantile_hh,Y_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,Y_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,Y_SP_Summaries_welch_rect_centroid,Y_FC_LocalSimple_mean3_stderr,Z_DN_HistogramMode_5,Z_DN_HistogramMode_10,Z_CO_f1ecac,Z_CO_FirstMin_ac,Z_CO_HistogramAMI_even_2_5,Z_CO_trev_1_num,Z_MD_hrv_classic_pnn40,Z_SB_BinaryStats_mean_longstretch1,Z_SB_TransitionMatrix_3ac_sumdiagcov,Z_PD_PeriodicityWang_th0_01,Z_CO_Embed2_Dist_tau_d_expfit_meandiff,Z_IN_AutoMutualInfoStats_40_gaussian_fmmi,Z_FC_LocalSimple_mean1_tauresrat,Z_DN_OutlierInclude_p_001_mdrmd,Z_DN_OutlierInclude_n_001_mdrmd,Z_SP_Summaries_welch_rect_area_5_1,Z_SB_BinaryStats_diff_longstretch0,Z_SB_MotifThree_quantile_hh,Z_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,Z_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,Z_SP_Summaries_welch_rect_centroid,Z_FC_LocalSimple_mean3_stderr,enmo_DN_HistogramMode_5,enmo_DN_HistogramMode_10,enmo_CO_f1ecac,enmo_CO_FirstMin_ac,enmo_CO_HistogramAMI_even_2_5,enmo_CO_trev_1_num,enmo_MD_hrv_classic_pnn40,enmo_SB_BinaryStats_mean_longstretch1,enmo_SB_TransitionMatrix_3ac_sumdiagcov,enmo_PD_PeriodicityWang_th0_01,enmo_CO_Embed2_Dist_tau_d_expfit_meandiff,enmo_IN_AutoMutualInfoStats_40_gaussian_fmmi,enmo_FC_LocalSimple_mean1_tauresrat,enmo_DN_OutlierInclude_p_001_mdrmd,enmo_DN_OutlierInclude_n_001_mdrmd,enmo_SP_Summaries_welch_rect_area_5_1,enmo_SB_BinaryStats_diff_longstretch0,enmo_SB_MotifThree_quantile_hh,enmo_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,enmo_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,enmo_SP_Summaries_welch_rect_centroid,enmo_FC_LocalSimple_mean3_stderr,anglez_DN_HistogramMode_5,anglez_DN_HistogramMode_10,anglez_CO_f1ecac,anglez_CO_FirstMin_ac,anglez_CO_HistogramAMI_even_2_5,anglez_CO_trev_1_num,anglez_MD_hrv_classic_pnn40,anglez_SB_BinaryStats_mean_longstretch1,anglez_SB_TransitionMatrix_3ac_sumdiagcov,anglez_PD_PeriodicityWang_th0_01,anglez_CO_Embed2_Dist_tau_d_expfit_meandiff,anglez_IN_AutoMutualInfoStats_40_gaussian_fmmi,anglez_FC_LocalSimple_mean1_tauresrat,anglez_DN_OutlierInclude_p_001_mdrmd,anglez_DN_OutlierInclude_n_001_mdrmd,anglez_SP_Summaries_welch_rect_area_5_1,anglez_SB_BinaryStats_diff_longstretch0,anglez_SB_MotifThree_quantile_hh,anglez_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,anglez_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,anglez_SP_Summaries_welch_rect_centroid,anglez_FC_LocalSimple_mean3_stderr,light_DN_HistogramMode_5,light_DN_HistogramMode_10,light_CO_f1ecac,light_CO_FirstMin_ac,light_CO_HistogramAMI_even_2_5,light_CO_trev_1_num,light_MD_hrv_classic_pnn40,light_SB_BinaryStats_mean_longstretch1,light_SB_TransitionMatrix_3ac_sumdiagcov,light_PD_PeriodicityWang_th0_01,light_CO_Embed2_Dist_tau_d_expfit_meandiff,light_IN_AutoMutualInfoStats_40_gaussian_fmmi,light_FC_LocalSimple_mean1_tauresrat,light_DN_OutlierInclude_p_001_mdrmd,light_DN_OutlierInclude_n_001_mdrmd,light_SP_Summaries_welch_rect_area_5_1,light_SB_BinaryStats_diff_longstretch0,light_SB_MotifThree_quantile_hh,light_SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,light_SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,light_SP_Summaries_welch_rect_centroid,light_FC_LocalSimple_mean3_stderr
2000,2265,,-0.058649395805037474,-0.2887913164685189,2.041534123060364,4,0.15444875822683785,-0.08220681021907401,0.8994974874371859,14.0,0.1111111111111111,13,0.1539979447129822,3.0,0.017241379310344827,-0.65,0.2849999999999999,0.5837547981045015,5.0,2.0095061626579582,0.14285714285714285,0.7142857142857143,0.46633015951726564,0.9418430886494825,-0.3010863030994003,-0.5437067478266993,1.6375031303726404,3,0.07517702889800765,0.20437105960396812,0.9748743718592965,13.0,0.0026041666666666665,5,0.15148126455321345,2.0,0.08333333333333333,0.17999999999999994,-0.5800000000000001,0.49574740384749383,6.0,2.0637955789977522,0.7857142857142857,0.7857142857142857,0.6381360077604687,0.9669478106884365,0.8143344049655166,0.6058121102480127,2.422287735705548,3,0.13955478650396486,-0.06636165842922197,0.9346733668341709,31.0,0.0625,5,0.13516185198063185,2.0,0.020833333333333332,0.41500000000000004,-0.7050000000000001,0.5761721014251123,7.0,1.9954569842892589,0.5714285714285714,0.5476190476190477,0.39269908169875,0.8984552150081007,-0.7420810956084383,-0.9636496291384996,8.239440405461577,3,0.2624590710084092,0.31459584492329173,0.8994974874371859,23.0,0.1111111111111111,3,0.15760887753555422,2.0,0.019230769230769232,0.355,-0.5700000000000001,0.6718582816301873,5.0,1.9310683067047139,0.8571428571428571,0.7857142857142857,0.14726215563703127,0.7721816206529125,0.6431191351232333,0.4208798522750808,2.2267763293612597,3,0.14375011712430782,-0.1325202622359119,0.9597989949748744,31.0,0.125,5,0.1029579359113739,2.0,0.02040816326530612,0.41999999999999993,-0.6950000000000001,0.5656846661362621,7.0,1.9939399140089353,0.5476190476190477,0.38095238095238093,0.44178646691109374,0.9121909769357529,0.4833108782547061,0.07899724305593436,0.7188037014978055,2,0.0009471238863903752,0.5191222170032809,0.44221105527638194,8.0,0.054421768707482984,2,0.06708185797469805,1.0,0.04,0.3500000000000001,-0.355,0.32958373998575263,9.0,1.6461677034202231,0.8095238095238095,0.7142857142857143,1.570796326795,1.0408404943214202
2001,129,,0.003991793836502278,0.3032724881982238,1.8631772424328923,5,0.12785933359276347,0.011194827220272291,0.9246231155778895,15.0,0.02199074074074074,5,0.08682249732504804,4.0,0.125,-0.6900000000000001,-0.5349999999999999,0.5388067345846849,6.0,2.043469955243295,0.8571428571428571,0.8095238095238095,0.5399612373357813,0.8829170054062856,-0.14800457068223083,0.20132987737643038,1.8460106826879161,4,0.05113381501581974,-0.19341737063365344,0.9597989949748744,11.0,0.036458333333333336,4,0.12803820285712478,3.0,0.041666666666666664,0.16500000000000004,0.43999999999999995,0.5270998020760091,6.0,2.0900677998369934,0.14285714285714285,0.7142857142857143,0.5154175447296094,0.9310126999418653,-0.4354526231463445,-0.15359186859384066,5.2661429411809095,3,0.18032923041020116,-0.7897863927049457,0.949748743718593,18.0,0.07407407407407407,3,0.08430946692397602,2.0,0.017241379310344827,-0.78,0.3400000000000001,0.6096833569735063,5.0,1.9947983260341262,0.7380952380952381,0.5476190476190477,0.26998061866789064,0.835862481890085,0.3734792774590627,-0.08396674236749346,3.8019897922496932,13,0.0985737206503944,0.4759597514176312,0.7135678391959799,13.0,0.03333333333333334,35,0.060299969881439534,12.0,0.05263157894736842,0.51,-0.18000000000000005,0.6534710367771981,6.0,1.9489788711984906,0.8333333333333334,0.7380952380952381,0.26998061866789064,0.8515511614749669,-0.502001328865852,-0.1950175611797459,4.949548430405192,3,0.16992029655501678,-0.8196907752525596,0.949748743718593,18.0,0.07407407407407407,3,0.07465746792313833,2.0,0.016129032258064516,-0.78,0.3700000000000001,0.6034199433376217,5.0,2.024102965684246,0.7380952380952381,0.5476190476190477,0.26998061866789064,0.8435248888252832,0.37186711193915223,0.021847790055306515,5.587152508996554,3,0.1371678431326776,0.22351832427972615,0.44221105527638194,11.0,0.01652892561983471,3,0.08557027302160865,2.0,0.1111111111111111,0.52,-0.03500000000000003,0.7520441223021754,46.0,1.8932495801051037,0.8333333333333334,0.7380952380952381,0.24543692606171874,0.7848102816226523
2002,642,,-0.06131380399143255,-0.28353606169061796,1.8808803587083136,3,0.1282573816886792,0.2546282598151527,0.9296482412060302,12.0,0.020833333333333336,5,0.15304165381100282,2.0,0.043478260869565216,-0.47,0.15999999999999992,0.5386213758794318,8.0,2.0823639050178033,0.5952380952380952,0.7380952380952381,0.4908738521234375,0.9323430696722438,0.4218355799750837,0.19951863438602757,3.218830599533474,9,0.1446140513762643,-0.16789841705644976,0.9346733668341709,22.0,0.011904761904761902,19,0.18764537610413345,6.0,0.14285714285714285,0.4675,-0.11499999999999999,0.6711305663174372,6.0,1.9728169151691999,0.23809523809523808,0.7380952380952381,0.29452431127406253,0.8461117738612285,0.381255330103643,0.1248192917563331,2.5759034346185676,7,0.19273046409885816,-0.24512887446427978,0.9547738693467337,14.0,0.0042852770125497396,14,0.1482495913806388,4.0,0.16666666666666666,-0.83,-0.21499999999999997,0.7130198702271746,5.0,2.012030461451225,0.16666666666666666,0.7380952380952381,0.4172427743049219,0.8546481807736216,0.05688413876641052,-0.2801946052947241,2.664880017444609,5,0.09224742220372213,-0.36720016774330444,0.8241206030150754,10.0,0.004251700680272109,19,0.09432124223166401,4.0,0.14285714285714285,-0.125,0.020000000000000018,0.650127992636237,7.0,1.9739010622073074,0.14285714285714285,0.7380952380952381,0.39269908169875,0.8759345559079429,0.299001209270624,0.033655332304252106,2.6473108457559174,7,0.167281337194367,-0.21966635968787285,0.964824120603015,14.0,0.0042852770125497396,14,0.15622781954800805,4.0,0.16666666666666666,-0.835,-0.235,0.7226272545037573,5.0,2.012030461451225,0.19047619047619047,0.7380952380952381,0.4172427743049219,0.8477541843003163,0.4913624157101263,0.11847449801645216,2.767936850122937,12,0.0552917465776995,0.27772226358201946,0.23618090452261306,12.0,0.02893518518518519,51,0.0927253879493414,7.0,0.25,-0.125,0.1299999999999999,0.7228389132593002,20.0,1.830729467082238,0.14285714285714285,0.8571428571428571,0.3681553890925781,0.8391735927139029
2003,379,,-0.27306994291090503,-0.4983859276039086,2.98359733224998,5,0.20563344990418173,-0.10109037892515171,0.9296482412060302,15.0,0.013333333333333336,6,0.196626661080462,4.0,0.05263157894736842,-0.81,-0.12,0.6490371312336654,6.0,2.0258350525005446,0.8571428571428571,0.5714285714285714,0.3190680038802344,0.8291994580888682,-0.007625268275526453,-0.007625268275526453,1.5699697796652095,5,0.05017655622970674,-0.1752263576277677,0.9597989949748744,15.0,0.0011574074074074078,5,0.15333880548429507,4.0,0.125,-0.09999999999999998,0.10000000000000009,0.47906541423319743,8.0,2.083842168142438,0.14285714285714285,0.42857142857142855,0.6381360077604687,1.011350488820806,-0.5334972862515017,0.40624575364996884,1.1433853242124465,3,0.07030351420640057,-0.20296852449701921,0.964824120603015,21.0,0.018229166666666668,4,0.09779026197937103,2.0,0.08333333333333333,-0.5900000000000001,-0.29000000000000004,0.362007447713668,6.0,2.1177888617464715,0.14285714285714285,0.7380952380952381,0.9326603190345313,1.059031703032218,-0.48035600454227434,-0.7619618001762384,1.9401723770305925,9,0.09847085463431221,0.12620771623156996,0.9195979899497487,13.0,0.010330578512396695,18,0.0766313741834421,7.0,0.1111111111111111,-0.125,-0.28,0.5837700604006979,6.0,2.059282052962834,0.42857142857142855,0.7857142857142857,0.4172427743049219,0.9292033077881988,-0.6005128867335459,0.4122548731018658,1.1285906347858787,3,0.07409203219426386,-0.15822792955853143,0.964824120603015,21.0,0.006510416666666666,4,0.10285291266406216,2.0,0.08333333333333333,-0.5900000000000001,-0.29000000000000004,0.3642055444809083,6.0,2.122500196835164,0.14285714285714285,0.7380952380952381,0.9572040116407031,1.0522538863176725,-0.3400626759293646,-0.5351800486055828,10.816969776130527,20,0.37733056742866283,-0.0803338401508803,0.6130653266331658,21.0,0.0303030303030303,25,0.29810712295107233,17.0,0.1111111111111111,-0.87,0.24,0.9276782132084247,14.0,1.781502596839103,0.8571428571428571,0.30952380952380953,0.12271846303085937,0.4378772287212339
2004,2121,,-0.24689448604663627,0.002689545517176789,5.628901075804054,9,0.21867527309848092,-0.23045666666713624,0.949748743718593,15.0,0.018518518518518517,4,0.16334280689642322,3.0,0.0625,0.75,-0.32499999999999996,0.7001596966448028,6.0,2.050380782985358,0.21428571428571427,0.16666666666666666,0.22089323345554687,0.7797660230567841,-0.6098283268021161,-0.3883525081094429,2.890320436000041,10,0.11533426844578973,0.029398608269083113,0.9045226130653267,22.0,0.03401360544217687,13,0.2321363889875456,8.0,0.04,0.050000000000000044,0.595,0.6477860745105286,5.0,1.9412135381214186,0.8333333333333334,0.8571428571428571,0.3681553890925781,0.8607789854973312,-0.06891634066092789,-0.8775362898338903,1.7472861588430493,8,0.15869103827452752,-0.1353481365868963,0.9547738693467337,17.0,0.014403292181069957,18,0.08896507888872246,7.0,0.09090909090909091,-0.75,-0.08499999999999996,0.5253767863523349,6.0,2.0385557901571274,0.4523809523809524,0.7380952380952381,0.4908738521234375,0.8912039133522086,-0.10068530689491473,-0.39021629587591,3.6895172535981966,9,0.1325290985633989,0.034960709095288915,0.8391959798994975,11.0,0.03645833333333333,13,0.16290030022745425,8.0,0.041666666666666664,0.20999999999999996,-0.16000000000000003,0.6882977194864581,5.0,2.0212304811345483,0.14285714285714285,0.8571428571428571,0.3190680038802344,0.8240738813953812,-0.1729374327730442,-0.475585401001161,1.6928390165703957,8,0.09822203856905705,-0.12301217733862937,0.964824120603015,17.0,0.014403292181069957,8,0.07965893692032538,7.0,0.09090909090909091,-0.755,-0.08499999999999996,0.5094108514997477,6.0,2.028219043045138,0.8571428571428571,0.7380952380952381,0.5645049299419531,0.8906318002660735,0.4385609685398344,0.07728270068813625,3.240679914061872,7,0.048290259905376824,-0.2745870338831552,0.2663316582914573,10.0,0.025510204081632654,9,0.0998412339990297,6.0,0.14285714285714285,0.25,-0.17000000000000004,0.7701616864287905,8.0,1.5835745645619732,0.23809523809523808,0.8571428571428571,0.3190680038802344,0.7649003498705991
2005,407,,0.0587397368206487,-0.24733824845226965,1.9298073598988406,3,0.10191671595993006,0.35580711615250443,0.9296482412060302,14.0,0.03292181069958847,3,0.10640110454801673,2.0,0.047619047619047616,-0.77,0.135,0.5405933399393148,8.0,2.101385415844468,0.6666666666666666,0.7857142857142857,0.44178646691109374,0.9205055942008517,0.0013201548777519445,-0.25797915244701886,1.5837642946255017,7,0.060611274687219746,-0.046214818085722094,0.9346733668341709,10.0,0.0101010101010101,16,0.11902960952567292,4.0,0.16666666666666666,0.0675,0.17999999999999994,0.5454975941134365,5.0,2.093768094525796,0.5,0.23809523809523808,0.5154175447296094,0.9578486788478198,-0.4924989154654673,0.01633325929108942,1.9234333915740671,5,0.17067004093442675,0.20076946719305777,0.949748743718593,12.0,0.0748299319727891,7,0.13078282417751255,4.0,0.04,-0.81,-0.16000000000000003,0.5417529287397326,5.0,2.03213745365565,0.5714285714285714,0.7380952380952381,0.44178646691109374,0.913338895124045,-0.23648485552728793,-0.5670504808463123,1.8689941430942922,8,0.05170547800088371,0.2699797977568392,0.8844221105527639,9.0,0.0052035506580961136,15,0.08009969410564731,5.0,0.16666666666666666,0.06000000000000005,-0.20999999999999996,0.5870663333217433,7.0,1.9802557986918172,0.35714285714285715,0.8333333333333334,0.46633015951726564,0.9523102243749823,-0.4764977922616952,-0.19117518926049365,1.8912111428072864,5,0.1777389874927626,0.28233089850315135,0.9396984924623115,12.0,0.054421768707482984,7,0.11995493185032866,4.0,0.03571428571428571,-0.815,-0.16000000000000003,0.5317498834961618,5.0,2.0424870956720276,0.6428571428571429,0.7380952380952381,0.46633015951726564,0.924384186646434,0.5827779632436514,0.15817141731349582,2.48500290846158,7,0.06039072353294333,-0.7262725344246415,0.36180904522613067,6.0,0.02607933377164147,48,0.07657686810573885,3.0,0.4,-0.28500000000000003,-0.17500000000000004,0.6818588838737659,14.0,1.7390289854867582,0.2857142857142857,0.8571428571428571,0.4172427743049219,0.8903331866967034
2006,3180,,-0.6876761217195526,-0.8875643761484805,1.6991808274547875,5,0.09836514545141234,-0.11021149572569336,0.9246231155778895,10.0,0.0036730945821854917,11,0.1405893928309659,2.0,0.3333333333333333,0.1499999999999999,0.1299999999999999,0.4862582949659259,7.0,2.0370728256418804,0.16666666666666666,0.7380952380952381,0.6135923151542969,1.0548810673394566,-0.21252907767512796,0.054642758142693315,2.007828482632199,7,0.10635449944023892,-0.05504200781826694,0.949748743718593,12.0,0.01775147928994083,8,0.12867922798818093,6.0,0.06666666666666667,0.16999999999999993,0.33499999999999996,0.5803869159838448,6.0,1.9769207829870905,0.40476190476190477,0.6904761904761905,0.44178646691109374,0.9180031383971752,0.3145842605501795,-0.01760584578634833,1.4056509407759297,3,0.12622543554403437,-0.6726422710279195,0.9597989949748744,13.0,0.006121824303642486,3,0.07566874432581262,2.0,0.16666666666666666,0.06499999999999995,-0.20999999999999996,0.49136592722866923,7.0,2.12632130475761,0.8571428571428571,0.8095238095238095,0.6381360077604687,0.9574434147869741,0.15550350418399395,-0.21310488839798647,4.395049147774838,2,0.08975852977792255,-0.2942015359954196,0.7487437185929648,9.0,0.012003693444136656,3,0.08915302430253919,1.0,0.1,0.3600000000000001,-0.05750000000000005,0.6798748566142243,6.0,2.0373113948704065,0.8571428571428571,0.7142857142857143,0.3190680038802344,0.8525943040130111,0.6824826388823972,0.3440714231290619,1.3400919157309332,3,0.05119367993026838,-0.6848652572849409,0.9698492462311558,13.0,0.0042852770125497396,3,0.07092692844113363,2.0,0.16666666666666666,0.050000000000000044,-0.9,0.47724001454893883,7.0,2.125154861812198,0.8571428571428571,0.8095238095238095,0.6626797003666406,0.9698419436033745,0.133220865576688,-0.2524653056186424,2.2073837251189197,6,0.03415995665219501,-1.1909312454969518,0.6633165829145728,13.0,0.011851851851851853,8,0.05179742092250422,5.0,0.07692307692307693,0.5049999999999999,0.27249999999999996,0.5492886272112291,7.0,1.8361624037279856,0.8571428571428571,0.7380952380952381,0.5645049299419531,0.9370697863285127
2007,3570,,-0.8074356748478912,-0.5668541641094929,9.202323709185181,5,0.24967786611514398,-0.13099234946253357,0.9396984924623115,13.0,0.018518518518518517,6,0.16116503628209342,4.0,0.034482758620689655,-0.8,0.05499999999999994,0.7233596799527652,4.0,2.04591430876091,0.8571428571428571,0.8333333333333334,0.14726215563703127,0.6492806579393827,0.13407525157461309,0.43199972606042303,1.405525977714581,7,0.060425947862177705,-0.5739336307336784,0.9798994974874372,18.0,0.0017006802721088433,19,0.10379833066030131,5.0,0.14285714285714285,0.09000000000000008,0.020000000000000018,0.4617604393483769,5.0,2.086260148186832,0.14285714285714285,0.8095238095238095,0.6626797003666406,1.0107444245599864,0.2657276730178614,-0.026204025597464986,1.7228082515891319,4,0.0889577269632979,0.1652707987072775,0.9547738693467337,12.0,0.004581424406497292,13,0.14395435094363473,2.0,0.25,-0.74,-0.51,0.5173565161436161,6.0,2.0602436933747885,0.14285714285714285,0.7380952380952381,0.5399612373357813,0.9918703312407716,0.047261367465006754,-0.34409221792041855,2.103178919137811,7,0.07672406371085386,-0.0128297526679995,0.8140703517587939,9.0,0.018977655341291706,19,0.10628675202892654,5.0,0.16666666666666666,0.014999999999999902,-0.12,0.5765255793436597,8.0,1.9395070521286462,0.21428571428571427,0.7619047619047619,0.46633015951726564,0.9458788669324636,0.4543574508228765,0.1406458395254494,1.708308819866447,5,0.08708525285937667,0.17195334098458845,0.9396984924623115,12.0,0.007913369429404415,13,0.14567094108433026,2.0,0.25,-0.74,-0.51,0.5125738825062235,6.0,2.0533202720225416,0.14285714285714285,0.7380952380952381,0.5399612373357813,0.9932613950304248,0.271462661118237,-0.025536155624950374,4.011752178548414,7,0.10180789967575898,0.29934725436545667,0.33668341708542715,8.0,0.037037037037037035,10,0.1027991685262768,6.0,0.09523809523809523,0.2450000000000001,-0.10499999999999998,0.8351170193467884,7.0,1.720429290015465,0.23809523809523808,0.8571428571428571,0.24543692606171874,0.7107535878075146
2008,3556,,0.3950254359573838,0.07460285702945951,4.266722928621823,8,0.12369647670303864,-0.1034710274071606,0.9095477386934674,17.0,0.054421768707482984,10,0.16711482390964594,7.0,0.038461538461538464,-0.925,0.6599999999999999,0.7699811264441504,5.0,2.0208758852461,0.7380952380952381,0.23809523809523808,0.26998061866789064,0.7420561312557444,-0.08957594064248875,0.1295400327934102,2.6862655404973537,6,0.13236042566327855,-0.07872945287552333,0.9447236180904522,27.0,0.027210884353741492,18,0.1803426881151012,5.0,0.038461538461538464,0.31000000000000005,-0.050000000000000044,0.6245991107234553,6.0,1.9758968686982907,0.14285714285714285,0.8571428571428571,0.4172427743049219,0.8759449428601463,0.33467219704401163,0.0781536329629855,2.6476249181254996,5,0.17677835198402603,0.06120620623365844,0.9346733668341709,17.0,0.013605442176870746,5,0.1588761842364096,4.0,0.037037037037037035,-0.30000000000000004,-0.51,0.610075901464905,10.0,1.9936682570286992,0.6904761904761905,0.4523809523809524,0.34361169648640627,0.8602082946940933,0.06856472786333412,-0.22743146814928195,5.0072525133368275,10,0.11803060091037372,-0.028812408748633833,0.7537688442211056,14.0,0.0020661157024793376,55,0.15432418613454807,8.0,0.1111111111111111,0.09499999999999997,-0.015000000000000013,0.8205375566278198,6.0,2.058197173066309,0.8095238095238095,0.8571428571428571,0.22089323345554687,0.6890120224464614,0.059438685031169336,0.3278467203872885,2.6476574152103756,5,0.18228626610172102,0.03427184181594264,0.9045226130653267,17.0,0.013605442176870746,5,0.162204746829476,4.0,0.037037037037037035,-0.30000000000000004,-0.51,0.6090643723646717,10.0,1.9886820215807508,0.6904761904761905,0.4523809523809524,0.34361169648640627,0.8530959005880308,0.012330788531834919,-0.24333766772498217,4.5284759758388065,9,0.13883392765688166,-0.7962269674528161,0.6231155778894473,9.0,0.004132231404958677,11,0.11630263341914368,9.0,0.1111111111111111,-0.945,0.16999999999999993,0.8281914977270282,16.0,1.804309591828119,0.47619047619047616,0.14285714285714285,0.24543692606171874,0.610115709521387
2009,1294,,-0.0712395566203885,-0.3337379076017438,1.6621524462861146,8,0.11175291807635787,0.31912430119282426,0.9246231155778895,10.0,0.006121824303642486,15,0.1054957497684435,4.0,0.16666666666666666,-0.73,-0.2575,0.5489294273741626,5.0,2.083895431703503,0.19047619047619047,0.7380952380952381,0.4908738521234375,0.9517971150393914,-0.32605972881085,-0.0723879197720908,1.7471972440269599,4,0.08659172058760412,0.17804274780222182,0.9396984924623115,12.0,0.01652892561983471,5,0.12440963390518878,3.0,0.1111111111111111,0.27,-0.15500000000000003,0.5056293067096579,6.0,2.0526798178802856,0.47619047619047616,0.6428571428571429,0.5890486225481251,0.9792323871989396,0.14891661837972814,-0.11723537615843593,1.6815902476655387,6,0.08757851705156815,-0.13319752464957924,0.9396984924623115,12.0,0.007913369429404413,18,0.128298455550852,2.0,0.25,0.20999999999999996,-0.5900000000000001,0.46670456366838625,5.0,2.1223022294603617,0.21428571428571427,0.8571428571428571,0.6135923151542969,1.018910599143242,-0.38418135042282553,-0.6677111755083776,2.7212127690282815,4,0.1851851956792592,0.08616526367543578,0.8592964824120602,32.0,0.04000000000000001,4,0.10896634946289106,3.0,0.02857142857142857,0.44999999999999996,-0.5,0.5858270745137713,5.0,1.8833927381217288,0.8571428571428571,0.7380952380952381,0.34361169648640627,0.8851764391291451,0.31767389524041934,0.016913892371491823,1.7276974089817037,6,0.07633517505304677,-0.12796635548312396,0.9346733668341709,9.0,0.007913369429404413,18,0.1190387851527578,3.0,0.25,0.2450000000000001,-0.63,0.47619569002124423,5.0,2.131406877831165,0.21428571428571427,0.8571428571428571,0.6135923151542969,1.0157030357441288,-0.07855477701530056,-0.30612368739286033,11.407709287761529,6,0.22020975117774375,-0.05495556212776453,0.3768844221105528,28.0,0.054421768707482984,8,0.1817401855900574,5.0,0.07692307692307693,0.0625,-0.22499999999999998,0.7263579167113577,5.0,1.7027629083219202,0.14285714285714285,0.8333333333333334,0.0981747704246875,0.7219113217249589
2010,1785,,0.1842879865048409,-0.11524826120774728,5.152259649577287,11,0.21161488262205108,0.057370990626533086,0.9396984924623115,13.0,0.005208333333333334,14,0.20190133697382004,10.0,0.041666666666666664,-0.935,-0.1275,0.767283763933607,5.0,2.093098022460038,0.8571428571428571,0.7380952380952381,0.24543692606171874,0.6953858153135308,0.019767892747580285,0.36593293982096525,1.5098723396757079,4,0.08167659788773486,0.40757788218991614,0.9547738693467337,16.0,0.004581424406497292,7,0.1234327014238774,2.0,0.25,0.585,-0.09999999999999998,0.42597626513046843,7.0,2.1114641631019793,0.14285714285714285,0.7857142857142857,0.6872233929728125,1.024696262286303,-0.6270279056654904,0.01083316486315633,1.4850633302396958,7,0.10128061763865574,0.038511123206174676,0.9748743718592965,11.0,0.004997917534360683,11,0.07737875683869903,3.0,0.25,-0.355,-0.755,0.557295180364227,7.0,2.1289144203904904,0.19047619047619047,0.7380952380952381,0.5399612373357813,0.9894755572591764,0.4461286882722275,-0.0963681838010082,1.4942997636368873,4,0.018400867921301713,0.29946449155306387,0.8844221105527639,6.0,0.004997917534360683,17,0.057705306077836235,2.0,0.5,0.5549999999999999,-0.30500000000000005,0.426826848954339,8.0,2.0788081856680014,0.14285714285714285,0.7380952380952381,0.6872233929728125,1.0703077823485223,0.23188158829806715,-0.10842441645692458,1.6948448436395687,7,0.09052781937391736,-0.07747887737886311,0.9597989949748744,11.0,0.002498958767180341,11,0.0866653542533092,3.0,0.25,-0.4,-0.77,0.5969518827695129,7.0,2.1089605830959615,0.16666666666666666,0.7380952380952381,0.5154175447296094,0.975126557100143,-0.10811397312879678,-0.5981157022725802,3.699360534978288,8,0.2053967406868929,2.130597060315226,0.5025125628140703,29.0,0.029585798816568046,31,0.027453463270322404,7.0,0.06666666666666667,-0.395,0.09999999999999998,0.7002330914715931,7.0,1.531006945543405,0.6428571428571429,0.7142857142857143,0.3190680038802344,0.807939609309132
